Poor Physical Health Days Average Number of Physically Unhealthy Days,Low Birth Weight % Low Birth Weight,Poor Mental Health Days Average Number of Mentally Unhealthy Days,Poor or Fair Health % Fair or Poor Health,Flu Vaccinations % Vaccinated,Access to Exercise Opportunities % With Access to Exercise Opportunities,Food Environment Index Food Environment Index,Preventable Hospital Stays Preventable Hospitalization Rate,Mammography Screening % with Annual Mammogram,Uninsured % Uninsured,Severe Housing Problems % Severe Housing Problems,Driving Alone to Work % Drive Alone to Work,Long Commute - Driving Alone % Long Commute - Drives Alone,Broadband Access % Households with Broadband Access,Library Access Visits per service area population,Some College % Some College,High School Completion % Completed High School,Unemployment % Unemployed,Children in Poverty % Children in Poverty,Child Care Cost Burden % Household Income Required for Child Care Expenses,Drinking Water Violations Presence of Water Violation_Yes,Premature Death %,Primary Care Physicians %,Injury Deaths %,south,midwest,northeast,west,Social Associations per 1000,Mental Health Providers per 1000,Dentists per 1000,dep_prevalence
3.6857546616,-2.977052425158066,0.3789063029349642,-2.258125730122632,0.58,0.9323902659243725,0.4744261769094268,0.41677114061036774,0.56,-2.3528630655922176,-1.5222776983524509,0.29392158942904323,0.20600000000000002,0.6466165328915872,0.4450482486124227,0.7776429751,0.6274389942898763,-3.494563540514433,-1.468159826654831,-1.469083652689001,False,0.6042629363578751,0.0008789688986644672,-127.40091540713118,1,0,0,0,0.1402273440744546,0.016248463189935898,0.040881815271250545,24
4.5960558327,-2.4782107363822896,0.3685304715461419,-1.6305965230370747,0.43,0.14601105864021716,0.5964903342975907,0.5220105455608036,0.52,-2.4323387886651213,-1.4991901278765947,0.5828743878432816,0.39899999999999997,0.15577449463604368,0.39484802375281447,0.62784265519,0.31479550087424824,-3.1073936719139748,-0.9868557280390501,-0.9278576312633686,False,0.7751634343089203,0.00011972463334331038,-93.26369994562519,1,0,0,0,0.21621173567607246,0.002640208960587114,0.009038144528929412,18
3.9771588956,-3.2940948042590485,0.385066794659653,-1.977531524020092,0.43,0.45017328913849397,0.33021878163889884,0.45496815568995,0.41,-2.512126709766534,-1.6329363013795084,0.2039173836923924,0.317,0.6572152364215955,0.39814651347914565,0.6806345605299999,0.6119497491726027,-3.2455246501683117,-1.4411678768801846,-1.3975418533276034,True,0.5924918855433855,0.0003030532616107281,-141.48709998741725,1,0,0,0,0.08824994293819115,0.008053579506981169,0.051951727008291274,20
3.3315529238,-3.0712695230650753,0.25258363587876564,-2.397602874519117,0.64,0.7679549602472594,0.6746255385233467,0.3109045741025642,0.52,-2.68547709112106,-1.5168010270375132,0.11642192257655978,0.319,0.709943163975708,0.37433846289599637,0.85071467919,0.6117308858102167,-3.5796595631406847,-1.8238126661696248,-1.1093302342354041,False,0.4019721277694592,0.001780095770466175,-198.48025437242623,1,0,0,0,0.14044993006558923,0.022633352556777366,0.11603411681385585,20
4.1782728662,-2.943878682683684,0.3222509116893102,-1.8865733037012677,0.55,0.6762730343726278,0.5245123196180895,0.45698814521458264,0.61,-2.20084674084758,-1.7776481767087564,0.5194167940799249,0.353,0.44275163794703554,0.41898279678111866,0.58646616541,0.48161435583672785,-3.4566730089600854,-1.1474110387549965,-1.5234179576680142,False,0.7520669297828949,0.00032128514056224894,-79.54498774824675,1,0,0,0,0.1508550090862467,0.0033211363468831135,0.016169446249613473,18
3.8713079732,-2.8307597567255685,0.33332478817320105,-1.8865733037012677,0.44,0.44226061966586505,0.4744261769094268,0.5204362093313224,0.51,-2.4618291003703683,-1.6260117056205277,0.36730804311525295,0.361,0.5789737910103151,0.40741990287052493,0.64856377575,0.4804744750906323,-3.234886142301455,-1.2094609532949752,-1.3874356428218408,False,0.6955889803657824,0.0005585235551238465,-122.25739824535859,1,0,0,0,0.17892439948315525,0.007296338156933347,0.023220510626190308,21
3.8853630935,-3.0444410462782674,0.33471382026125296,-1.9206711924905404,0.5,0.5047214448270031,0.541942596641329,0.40600536417746225,0.5,-2.2753081381405993,-1.7144354882537405,0.3563051045767308,0.529,0.5199052330436895,0.4194685574659615,0.68569038734,0.5002742995012464,-3.477640879012723,-1.512439954096044,-1.3488039030560717,True,0.6567193980092979,0.0003072151676517058,-130.29878203864007,1,0,0,0,0.1141307978239304,0.004516543314504275,0.0176701040851736,22
4.1807747707,-3.1587831354343825,0.3719193655331307,-1.9702612573781935,0.48,0.8050841279000697,0.541942596641329,0.4416218897128004,0.54,-2.2962415954819835,-1.624934346267184,0.5198026835862547,0.524,0.41271748179297896,0.5197196312795541,0.60761099366,0.37368704721851354,-3.2482938775803327,-1.1639302024637914,-1.2484285750684598,False,0.7307825359634498,0.00014962220393506396,-103.85478764689121,1,0,0,0,0.1405060868649488,0.0018559802881137769,0.003765048361780649,16
4.1910962273,-2.60482471123151,0.3809500534354943,-1.6738391353642212,0.53,0.3338286912864357,0.4744261769094268,0.486942409744066,0.49,-2.3504511315395895,-1.6335203708015247,0.3613859093142756,0.501,0.5048989443188423,0.42231098200299444,0.6288919413899999,0.4482229543227106,-3.3881903111611935,-1.3343242242704927,-1.4208333054426519,False,0.716415800847979,0.00035147620004016865,-110.85044264459947,1,0,0,0,0.21399598877652004,0.002975782190707429,0.021479358924549934,20
4.0353154152,-2.5766297481539855,0.2909341316720773,-1.9206711924905404,0.5,0.8588761764441856,0.4275684869672758,0.5560641156427991,0.52,-2.3985355632299195,-1.4527475759594521,0.36161686357324185,0.233,0.49137604321460077,0.3987775436157618,0.72803328152,0.5148380956166231,-3.265941623496272,-1.2094609532949752,-1.1185914552704006,False,0.6396582656975801,0.001095241288361385,-133.37026020848572,1,0,0,0,0.14450820334828973,0.01312375544302433,0.05455819241418482,18
3.8412881003,-3.403876065987919,0.3304794122521599,-2.286608564170794,0.47,0.4985283289148923,0.541942596641329,0.37049511777838307,0.47,-2.212516891185174,-1.9054626620058581,0.3332220566922721,0.451,0.38207793892005154,0.5270649531408985,0.60370673208,0.5532860371709709,-3.449583976250552,-1.3144485077635955,-1.3535935822756435,False,0.6871808512080197,0.0007488766849725411,-94.47317230593889,1,0,0,0,0.28129977979886733,0.006192932728711148,0.017588208195878863,19
4.3981811984,-2.917335501735808,0.3558282177147279,-1.7017806470343049,0.49,0.44899068400740655,0.3838378829521382,0.5425318038626473,0.43,-2.1200359292917805,-1.7037120432412032,0.49849427427787085,0.331,0.46280776400574575,0.4135670246417063,0.53539849092,0.30069649058666437,-3.3542574772331832,-1.2886226871836937,-1.3518613460332707,False,0.7094187883568569,0.0004199375512222214,-94.23057654107969,1,0,0,0,0.1497166797308945,0.0034540573828672387,0.01908910452589476,22
4.7341476449,-2.511945697325524,0.4327763843990636,-1.6738391353642212,0.45,0.2319101551321166,0.30535036201522686,0.5866350765505353,0.51,-2.201560025041326,-1.4868065712337695,0.638068817255818,0.348,0.42357445085362383,0.3155129614625376,0.55195746738,0.3059659432176557,-3.1140119613177837,-1.0055485510368383,-1.2738586630284943,True,0.7838318992270019,0.00021427040925648167,-91.9570507587713,1,0,0,0,0.23389144491953218,0.0073502567627610925,0.014378230541224753,20
5.1796599667,-2.566752484719108,0.4603760221864797,-1.4069956960548475,0.39,0.2924788217917178,0.3176259762156746,0.6969463386412411,0.43,-1.9816076418029014,-1.586649652195557,0.6107420146279587,0.33,0.20744903577078286,0.3306143284333502,0.46126936532,0.19880999386943857,-3.02790035303949,-0.8545931980883265,-1.1017351445985475,True,0.781111486992498,0.0005012531328320802,-67.19857684901078,1,0,0,0,0.1755201010523043,0.007915650063757601,0.015820176319791955,18
4.4762142004,-2.8241808217135858,0.41119811343572826,-1.7304686168914953,0.52,0.611305124288033,0.35637117090184406,0.5104866828125003,0.42,-2.19810307542326,-1.737006467864592,0.5038601692891833,0.39399999999999996,0.36210800778485075,0.4948996975596357,0.55093215453,0.3110966026683908,-3.256266445033637,-1.3546603487909554,-1.509686739748212,True,0.7525928595754628,0.0003022517757291824,-89.484730313575,1,0,0,0,0.21521654273049634,0.004284874632218633,0.01901443307084855,23
4.2191665744,-2.7898174333142864,0.34394101960708995,-1.8214138499145722,0.46,0.5604355689965596,0.4275684869672758,0.5035073323400113,0.42,-2.2971797286106033,-1.7064643460740945,0.44345851874222064,0.353,0.5411510410090516,0.4369153297125365,0.58759425395,0.4144957023824008,-3.419445406384035,-1.2854464111766795,-1.451631500956761,True,0.7166428389122248,0.0003357847817069718,-99.97776627235073,1,0,0,0,0.20070538411353864,0.007168903375134996,0.02418901592666922,24
4.6010181747,-2.717104718726623,0.44074742042174736,-1.7362991409563506,0.47,0.236243562447556,0.3838378829521382,0.45642790211140083,0.42,-2.2188407753490633,-1.6607580984055215,0.48950233315757247,0.35,0.37644703854917677,0.3428404891917999,0.5729987557,0.37002119237902553,-3.1037060340301976,-1.29821979954661,-1.2239652625252135,False,0.7617158057360943,0.00044363536232770886,-98.03217268657227,1,0,0,0,0.27405364225497103,0.00539762770568407,0.013088250159596642,21
4.6271690789,-2.8343298545643605,0.32646759516274704,-1.583956925169365,0.48,0.4877639592906545,0.490757846763894,0.5251450318927849,0.46,-1.8821985274721855,-1.6841222345868974,0.5264936584591993,0.434,0.38294854158485986,0.31002866922400774,0.5481195897300001,0.30869368811309666,-3.3705286018062877,-1.1311753397113355,-1.3582887880663428,False,0.7213146225097902,0.0004184660707709819,-108.75426949209685,1,0,0,0,0.20071695938596607,0.0017533500783484548,0.016848247950159666,22
5.0550554403,-2.2545159297397266,0.4424849515594211,-1.4871233717548664,0.36,0.5340199248376772,0.29338813065940395,0.6583238838523172,0.55,-2.333973416540492,-1.4382783953419571,0.4938060961006294,0.302,0.42313102106601985,0.3791007564940304,0.47022303977999996,0.2644914199438888,-2.7855059095914716,-0.7573848489881778,-1.2051139223005236,True,0.7680005413026965,0.0005941770647653001,-90.59122905504522,1,0,0,0,0.18026894339594676,0.0062239239679556385,0.016446863219582334,17
4.2420112456,-2.874874412176298,0.3559506101460115,-1.8798793925627573,0.46,0.5773589218873987,0.541942596641329,0.6186247197882593,0.5,-2.1928024729540816,-1.7223853102522593,0.4575723294324358,0.424,0.4975422508988645,0.3890092449961275,0.60746534402,0.3857266861438432,-3.534228683169546,-1.5083140758305444,-1.284071749105429,False,0.6984931578109544,0.0003646418912759428,-115.4368498072451,1,0,0,0,0.2370635636468014,0.006072787981211562,0.018351478848432443,20
4.2086913226,-2.995760859789214,0.4085842667843985,-1.8865733037012677,0.46,0.5517544620154329,0.490757846763894,0.5751770388296665,0.44,-2.4037031630720276,-1.7741175340422546,0.5984133732720365,0.524,0.431517940468956,0.40986521208484705,0.59597042118,0.47695071129884603,-3.5069996966678096,-1.4800017009663449,-1.4018931349133872,False,0.7278870488348893,0.00026381743833267377,-93.40777740332493,1,0,0,0,0.12704804271973935,0.0020604684454346715,0.007745060241908578,24
4.571655499,-2.9171854016377963,0.4232984772629121,-1.7246694898915917,0.5,0.3607257175480386,0.4428352487656668,0.5294245463253178,0.42,-2.123496473419339,-1.7917180815573899,0.4798436867086791,0.309,0.39390520503134613,0.40986521208484705,0.60298044086,0.2707673789209182,-3.4858089856295846,-1.437382038273887,-1.3434071965490508,False,0.7245763119496704,0.0005597772086709489,-98.01355706982523,1,0,0,0,0.19813766061152382,0.0041276588573084414,0.02042479592070387,26
4.9689753278,-2.9922599496291045,0.5082895130539036,-1.641244186328084,0.37,0.9562715158301224,0.4428352487656668,0.4775908267366317,0.32,-1.712445208839416,-1.6893813398463629,0.4992443248802116,0.22699999999999998,0.2416424454728405,0.49541647700269553,0.54004929144,0.3861185768844422,-3.564037704230355,-1.2065489961433127,-1.4424257128662017,False,0.8114788250299501,0.0006464124111182933,-80.59226830369201,1,0,0,0,0.13489512771125267,0.011483121722254764,0.043376342557140214,17
3.8295906735,-3.032713471781527,0.302412921188216,-2.203224729983542,0.53,0.7823949794945546,0.541942596641329,0.3639022418153159,0.49,-2.1036221065288307,-1.8280776872696478,0.3719354936788826,0.32,0.46662383295164217,0.5389148312221667,0.63423888299,0.6399297620268933,-3.467394416116611,-1.3615458056407526,-1.3337267492414484,False,0.6502488148963251,0.0006483173218600814,-116.5034215803066,1,0,0,0,0.2426752773439277,0.009098038392357347,0.0237295462730816,18
4.4588096581,-4.091941096870013,0.37210981157416506,-1.765934219618889,0.32,0.8815785821623107,0.490757846763894,0.5090782758213913,0.38,-1.9461171927506267,-1.7235142106230164,0.36261563607576097,0.355,0.22047021626109842,0.5197196312795541,0.3199023199,0.22774933872034675,-3.010100051467061,-1.0318371726360804,-1.2821711079539215,False,0.7119576333535759,0.023763205974987003,-93.90869777923842,1,0,0,0,0.24626025303196294,0.000783108854520734,0.0,12
3.3681604393,-3.1612804639536094,0.21160431007438646,-2.2212301134696646,0.51,0.6098303553056692,0.6347734419939306,0.5305856669854574,0.47,-2.399433693486924,-1.899688608658243,0.26557549981111345,0.486,0.7029398572401363,0.39849551733787575,0.7066965230300001,0.4968332372165419,-3.543194179240766,-1.7086551291299297,-1.6373595056252854,False,0.5027583968861787,0.0006485185041357617,-209.24610165883297,1,0,0,0,0.10940224824999638,0.0040463411808128145,0.015439651721105329,20
4.4220466716,-2.4746566104600776,0.3923754178976271,-1.5992773471375328,0.47,0.556907185697129,0.490757846763894,0.519351082211528,0.39,-2.150387922639746,-1.5662754528931813,0.44862498394956135,0.32299999999999995,0.3601678022984846,0.42799782566333644,0.48184314922,0.3379393655154151,-2.946213049533681,-0.8793097974595356,-1.0701232878313376,False,0.768307242483655,0.0003779914479434903,-90.30576967419442,1,0,0,0,0.20478539315186037,0.008205354228945545,0.029723948978195767,17
3.2049734415,-3.1603366152640873,0.2568274781443928,-2.345809473568932,0.59,0.9786629379385056,0.6545015148551162,0.45248747811934026,0.49,-2.627700252529722,-1.7463796114884633,0.17937691295764657,0.36700000000000005,0.7533306034959131,0.44526115413926914,0.8192495683,0.6455489830033907,-3.5416751796060013,-1.8238126661696248,-1.3798709908333164,True,0.37707551874096457,0.0008259971380944229,-215.29970030407577,1,0,0,0,0.1391429890639085,0.011714336086690645,0.036551743542829515,18
4.8465571949,-2.521159204697783,0.4120936161463984,-1.4964164273539144,0.43,0.19738221851331048,0.490757846763894,0.46166825128507744,0.43,-1.9935183259382845,-1.7940312083059726,0.4242866849977331,0.389,0.2535021403909513,0.3874188525412011,0.48803224994,0.37371614662392033,-2.9489054688932432,-1.0150277711970825,-1.184866048392949,False,0.7479576907107122,5.329922183136126e-05,-95.71314722323282,1,0,0,0,0.2156078824115257,0.003232275327474984,0.010729645336727841,17
4.6677258748,-2.540744551502818,0.40179193906650423,-1.5344309459716192,0.38,0.886069560763917,0.490757846763894,0.5396890740309171,0.47,-2.223917074992471,-1.389738243090488,0.32925368464209787,0.36200000000000004,0.19741100205483308,0.5197196312795541,0.52935222672,0.34120917027065145,-3.0650875493238448,-0.8982387121960008,-1.220204673670563,False,0.7668784581984517,0.0004655926995064717,-109.57215883591697,1,0,0,0,0.29596787402295704,0.002823538024680401,0.009372828280458503,13
4.1666405482,-3.17705957192264,0.35509585053181564,-2.0298091515601064,0.52,0.8107045661399006,0.541942596641329,0.3809879616525459,0.44,-2.2381666899752135,-1.3710440781369788,0.33631550411412653,0.245,0.5504066744588882,0.4329658937909084,0.76353249672,0.5773782458983022,-3.542047062682436,-1.604378460840173,-1.2242936051800848,False,0.4993732812665089,0.0007758931793576326,-174.6719411647466,1,0,0,0,0.19812204646671097,0.014275133330765542,0.03814057850921548,18
4.3156920842,-2.75740429397406,0.40654617104507074,-1.80260333579377,0.47,0.8058472038257134,0.3838378829521382,0.5445127817170163,0.48,-2.1019104585134802,-1.602102260998545,0.5107188159364932,0.267,0.5415166587802288,0.3838347199528904,0.6100134861800001,0.3646095266982701,-3.316257021694434,-1.2390987888789244,-1.299254851436264,False,0.7062252834767552,0.000501798109893786,-120.18608752519353,1,0,0,0,0.19936432628162598,0.007723023845871453,0.02946322741184692,19
4.5910339168,-2.791781981357501,0.43921697668156073,-1.7362991409563506,0.49,0.560817483704646,0.4428352487656668,0.43356700032237405,0.45,-2.1159802928953115,-1.9240012967072162,0.48660794784401745,0.337,0.47208027235203376,0.4329658937909084,0.56122519533,0.2543404614879458,-3.3211640364153214,-1.2854464111766795,-1.1783456616786907,False,0.7372477045747499,0.0003786903373373525,-102.72332382152477,1,0,0,0,0.2100879690194973,0.006680808077708432,0.020583180683791936,21
4.5585481956,-2.5530997185883195,0.37743560021161926,-1.5392805281389585,0.51,0.8919863974061032,0.490757846763894,0.5370221401177848,0.48,-2.1628597723512883,-1.5893624751862245,0.4865426596860169,0.28600000000000003,0.3561758656468175,0.39516796400863496,0.55243722304,0.3119773106529287,-3.0330657686418765,-1.1047155451344153,-1.1397721676150643,True,0.7287675420743915,0.00038941788307414015,-118.0951950670547,1,0,0,0,0.1506322712815163,0.005990527950769367,0.022127214667453057,17
4.3654830701,-2.7512744355464647,0.3996970193155179,-1.784113527147985,0.48,0.4005004071287751,0.4744261769094268,0.49684363232328455,0.47,-2.1194442658092147,-1.8557274467745892,0.5813304835242431,0.425,0.40468304070497546,0.40986521208484705,0.58025285972,0.3675672795092333,-3.4933954274191548,-1.3825367341509152,-1.6414703954311558,False,0.705214986397037,0.00023810783639345996,-101.62848712940503,1,0,0,0,0.1872893117931856,0.0026254181185477385,0.010651865485353075,23
4.2955170825,-2.9507770515241076,0.4003946754709326,-1.9848500326985237,0.42,1.0,0.5245123196180895,0.4058800707211843,0.4,-2.175223286728175,-1.7912418221274502,0.4683648095140685,0.375,0.32987121793312796,0.3819195345494665,0.5884721872600001,0.41606939396423115,-3.502641114268611,-1.2451432420256254,-1.1375874590416513,False,0.7137656348800585,0.0005807814149947202,-112.51444097392974,1,0,0,0,0.14493035658903278,0.0065493369881776285,0.01594321059722976,23
3.7622043842,-3.0400716786673794,0.2214693105199335,-1.9416507931733007,0.51,0.06614975692459728,0.7160762264538558,0.32979877127339013,0.41,-2.7169671197365446,-1.8445215545623566,0.27193898845356645,0.14800000000000002,0.31495526781715916,0.42462922574512085,0.65217391304,0.574476227449589,-4.0720605672890775,-1.5815026189736252,-1.0560440294531084,False,0.9855233741907177,0.005132991133924405,-78.99600514541831,0,1,0,0,0.20224827127216746,0.00257260211657768,0.046969110081121736,17
3.4962726295,-3.2269506126717737,0.24710541855260057,-2.2212301134696646,0.57,0.542225129665478,0.7374102740531624,0.42668452731224865,0.57,-2.9900847405799102,-1.9289936860831756,0.48081562133767103,0.23,0.34470854231069653,0.4470357825117124,0.71705263158,0.7146323863332162,-3.8987795105666803,-1.6572135717542718,-1.1908361721432335,False,0.667488013993894,0.0009287638153617535,-118.81751353620797,0,1,0,0,0.22810769854544233,0.0023041597948562135,0.03271958857281077,22
5.1077266715,-2.9887739864880225,0.46299779555208553,-1.4871233717548664,0.32,0.35880306659223715,0.35637117090184406,0.47457751009543936,0.49,-2.915344400826648,-1.5513193332669668,0.3034248811041769,0.204,0.35760900076097335,0.680170553677789,0.57270511779,0.42804167101082297,-3.6533577623984037,-1.0713705078218037,-1.0904765833315762,False,0.8201587252165957,0.00017307026652821047,-57.005602705212596,0,1,0,0,0.0,0.0009541513215344356,0.017420353565912754,17
3.2870418713,-3.0400716786673794,0.15701300012370026,-2.2303417149340548,0.41,0.19755080063780323,0.541942596641329,0.5238739144010955,0.29,-2.7494608495047643,-1.9439184231901876,0.22540623392737621,0.48700000000000004,0.3052941509309291,0.4506151808051918,0.7245762711899999,0.6780501269623026,-4.110176470105526,-1.5001244565160232,-1.367212165436245,False,0.9922689924145,0.0,-1.211878086848488,0,1,0,0,0.0,0.9874517374517374,0.0,6
3.5269411997,-3.4077827726841665,0.20189906241180014,-1.9630386337862482,0.42,0.5214792117654483,0.6951492111217429,0.4698042178424646,0.55,-2.712056539787998,-2.033072705041262,0.38561272162548255,0.285,0.6242867712502621,0.4970902737821841,0.67012601927,0.6482743615397264,-3.786447896656973,-1.6375782282592934,-1.1953226046819987,True,0.5786342266659288,0.000473559589581689,-141.95930740092044,0,1,0,0,0.3420821194445579,0.0008702583008407211,0.015888682384190035,14
3.7498600319,-3.3876399791548515,0.2333925002595679,-2.014618863719297,0.13,0.6246915548622889,0.9231771887934924,0.5212239726003833,0.37,-2.510591436952272,-2.132071962837266,0.2537716358201302,0.196,0.5628997903564352,0.5137946195410028,0.73949579832,0.4876182309755878,-4.406187774114971,-1.6773696227107333,-1.1107979711189861,False,0.981475218791023,0.0003484320557491289,-4.61965771568194,0,1,0,0,0.2516945675588007,0.3564459930313588,0.10521407969042915,11
3.3269147871,-3.0400716786673794,0.1752633820441006,-2.3257319708006965,0.37,0.07742953768835732,0.6347734419939306,0.6138160470415608,0.5,-2.784408555698819,-2.245858500412041,0.27191487790156305,0.41700000000000004,0.6376365056638417,0.49148409704406604,0.66732283465,0.5899330381908089,-4.1897558736478695,-1.7525397509003044,-1.265885824398622,False,0.9855004528938185,0.0389597042533555,-3.3223693815546764,0,1,0,0,0.269161959531908,0.47647880763856537,0.0,9
3.3818312294,-3.469759518120682,0.1960175596298871,-2.306002077376694,0.59,0.7684287375248382,0.8741683250991453,0.5303923244111866,0.59,-3.056758733219616,-1.8973678310818733,0.45850290211492595,0.10099999999999999,0.5397159312939654,0.4571893013893413,0.76231103128,0.707316812409576,-4.092737941896172,-1.8893050357854693,-1.3327099236554416,False,0.519793407950063,0.0010937684758188483,-189.85355039484944,0,1,0,0,0.22065809069120748,0.009099384742923511,0.04512823235312854,20
3.4115589372,-3.259797234019501,0.20272897949779645,-2.203224729983542,0.58,0.8436985510200995,0.8741683250991453,0.5300054264335508,0.59,-2.8246617001637877,-1.7845335020384823,0.445195877548767,0.11,0.5539145739389828,0.5040249666679945,0.81514591927,0.7408589351099185,-4.131141901501884,-1.83642317736498,-1.2318806065825598,False,0.4629405477870276,0.0009285566495253764,-193.89555434894484,0,1,0,0,0.14508729781926236,0.009292484424803935,0.03962047581715419,24
3.4893290833,-2.8066823559477303,0.18520892084273946,-2.2487883599523295,0.61,0.5679921289406349,0.7374102740531624,0.492698604683371,0.55,-3.0447754409936514,-2.0554546560084614,0.3887562663135679,0.17600000000000002,0.40524675816955585,0.49115614055632817,0.84444444444,0.6057060517655827,-3.8439754578914873,-1.6672244697600087,-1.3257832420692015,False,0.977577222676395,0.00027739251040221914,-125.49915268833394,0,1,0,0,0.24045383929889314,0.0007646444293794685,0.0,12
3.64816119,-4.767146139910171,0.23333581283277477,-2.02218796757357,0.54,0.3389380063229801,0.8984545567384024,0.5880294016078124,0.44,-2.6071890487511635,-1.980945255108063,0.31656244575396114,0.221,0.35492525965784133,0.456540849511819,0.7105517909,0.5321311085694528,-4.132749181190046,-1.5770063162134422,-1.244119644025981,True,0.637176412964388,0.0008097165991902834,-185.40202021520116,0,1,0,0,0.3509457856973724,0.0011160093797218558,0.030563199262300778,21
3.6370659367,-3.0400716786673794,0.26093866382664876,-2.125588290592473,0.27,0.4191200217130969,0.8268904310233001,0.6505412294317928,0.38,-2.7955336025350466,-1.996391982056813,0.43337365314644627,0.21600000000000003,0.612711834228881,0.5408378510552699,0.71136363636,0.4248383489394139,-4.510263350761196,-1.6327470879045256,-1.117783167911486,False,0.9854947238328882,0.03894156658843308,-3.3241966452743195,0,1,0,0,0.2690366513570794,0.4762569832402234,0.0,12
3.4853412012,-3.5868624149487593,0.16082907195373627,-2.0766691441322154,0.27,0.2500791359299328,0.6746255385233467,0.3449036186621982,0.49,-2.4354926993246173,-1.8329017662461118,0.26811935697032413,0.327,0.4779607319003377,0.49148409704406604,0.5808612440200001,0.5896109608923251,-4.533553495323351,-1.4760355336261626,-1.303794912051114,False,0.6140635946723003,0.020648354735115837,-155.5223682946419,0,1,0,0,0.24964422919063473,0.25253023944705005,1.0,15
4.0082300862,-3.239977800568821,0.28650936928369425,-1.9069043920611985,0.2,0.5317422828981833,0.5779278811571698,0.29114962628504054,0.64,-2.726725580555532,-1.850791695002252,0.342544527290348,0.301,0.44039637570099827,0.40016900736784256,0.7263779527600001,0.5902507128472081,-3.675701167208934,-1.6572135717542718,-1.1989425918747014,False,0.9847541448672121,0.03671926471990968,-105.93218855360618,0,1,0,0,0.19026253087631906,0.4490781387181738,0.06627840401921238,14
3.6217369283,-3.2140813159848105,0.2067980630747224,-2.203224729983542,0.32,0.2824686056981198,0.6347734419939306,0.6848993679710237,0.47,-2.674929695046988,-1.9829753096038985,0.282242478048263,0.231,0.2596191432443406,0.4232794011519066,0.75638841567,0.44062538599566436,-3.212671174687258,-1.4879917459410543,-1.154509297664927,False,0.9794866856268405,0.025808850673234886,-108.52180871341423,0,1,0,0,0.13372972703988117,0.31564331996297434,0.015528355893835834,12
3.4999855777,-4.036413215193955,0.17748517361886296,-2.1855025632003757,0.43,0.5947413972298848,0.8268904310233001,0.42260069771657877,0.65,-2.7170505977880057,-2.095440385676015,0.43346826426400525,0.177,0.5810068122485237,0.5643687415381117,0.84681372549,0.6096168873277441,-4.039575177198585,-1.7193830125621867,-1.1977539317033645,False,0.9789951333022311,0.00029994001199760045,-139.10766382585197,0,1,0,0,0.30333196534230994,0.0024803927725671722,0.060380805581190085,12
3.6997964513,-3.0400716786673794,0.2212773990520671,-2.02218796757357,0.2,0.5098690581328972,0.2593435614623641,0.44611320071393334,0.35,-2.8218320613678656,-1.9288937798121335,0.7031948869980291,0.32299999999999995,0.440851713290327,0.5648837856896073,0.7884615384600001,0.780981245682906,-4.171515557480968,-1.468159826654831,-0.987364428202462,False,0.9877585207886247,0.0,-2.606971121329089,0,1,0,0,0.24626025303196294,0.007831088545207341,0.0,15
3.694657929,-3.1217977959726824,0.22398332841197546,-2.060828553272903,0.57,0.8466498338503575,0.6746255385233467,0.4837742842327051,0.58,-2.952669528879069,-1.544301744984496,0.46231314589379374,0.109,0.5054819966585181,0.457155948814445,0.79358316222,0.735077507831818,-4.111916978349337,-1.7525397509003044,-1.1992133553237836,False,0.4827019870021741,0.001215880215306429,-171.9470507002275,0,1,0,0,0.142108159896037,0.010506783571241326,0.0426281987215383,20
3.811209756,-3.0400716786673794,0.24390404752164196,-1.8600403526383644,0.22,0.18353999939669316,0.5245123196180895,0.8986284819144003,0.31,-3.0389124437461814,-1.980403133512046,0.17256251888308088,0.239,0.3239529827550966,0.49148409704406604,0.7522727272699999,0.458537304794682,-4.173764656242021,-1.2182523644304966,-0.9338022739385243,False,0.9849186419032272,0.03719274567894809,-98.04904832799758,0,1,0,0,0.19271589388005994,0.007354050247878124,0.02237767961401598,13
3.4528957056,-3.0400716786673794,0.18729897737031787,-2.1855025632003757,0.42,0.34248738108999205,0.8503148368419619,0.5051342647464876,0.52,-2.9910402130458,-1.9668438136103967,0.21879906413720634,0.184,0.4266519855213368,0.5104540319603358,0.66575342466,0.6265958392162687,-3.9833762846728207,-1.4642498654332095,-1.2356619564743463,False,0.9849129629359509,0.00044444444444444447,-132.27449438538608,0,1,0,0,0.7705209694866753,0.45466666666666666,0.022367733978631975,12
3.8268826102,-3.2367023672526276,0.2384155532082119,-2.014618863719297,0.25,0.21339955421812232,0.33021878163889884,0.5472364775193136,0.48,-2.7242956039473665,-1.9331048246565508,0.29494703494102487,0.29100000000000004,0.37735305121764723,0.4613001350870782,0.63966942149,0.6043243621058779,-4.165681643863912,-1.4564847010625732,-1.0761129360982942,False,0.9839654856106647,0.0345932527013872,-129.5673322643459,0,1,0,0,0.17924650344758264,0.0011400095814363045,0.020813648243143898,13
3.8020765991,-3.346313175510673,0.2616110603528174,-2.037483098841186,0.44,0.1100656818461399,0.20851308057738788,0.5160820122793918,0.44,-2.7724544102397717,-2.084188595102272,0.20642126180336068,0.266,0.20990943890195918,0.39980601357280376,0.6880952381000001,0.5503946620405622,-3.49194069386606,-1.444970875772611,-1.0905575094248618,False,0.9842911381209869,0.035443425860997566,-117.37535615252516,0,1,0,0,0.24486895216737561,0.43347457627118646,0.0,19
